single_ID	Name_EMA	Approved_Europe	Name_PMDA	Approved_Japan	Name_Orange_Book	Approved_USA	Available_USA	ID_Label	Therapy_Name	Combination_Therapy	Ingredient_IDs	Equivalent_IDs	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator
CHEBI:61390		False	AFATINIB MALEATE	True		False		Afatinib	AFATINIB 	False		['CHEBI:61390', 'UNII:41UD74L59M', 'PUBCHEM.COMPOUND:10184653', 'CHEMBL.COMPOUND:CHEMBL1173655', 'DRUGBANK:DB08916', 'MESH:D000077716', 'CAS:439081-18-2', 'CAS:850140-72-6', 'DrugCentral:4318', 'GTOPDB:5667', 'INCHIKEY:ULXXDDBFHOBEHA-CWDCEQMOSA-N', 'UMLS:C2987648', 'RXCUI:1430438', 'RXCUI:1430268', 'UMLS:C1879772', 'RXCUI:1430271', 'UMLS:C3652184', 'RXCUI:1430272', 'UMLS:C3652183', 'RXCUI:1430442', 'UMLS:C3652307', 'RXCUI:1430443', 'UMLS:C3652353', 'RXCUI:1430444', 'UMLS:C3652352', 'RXCUI:1430445', 'UMLS:C3652337', 'RXCUI:1430446', 'UMLS:C3652280', 'RXCUI:1430447', 'UMLS:C3652039', 'RXCUI:1430448', 'UMLS:C3652107', 'RXCUI:1430449', 'UMLS:C3651403', 'RXCUI:1430450', 'UMLS:C3652306', 'RXCUI:1430451', 'UMLS:C3652279', 'RXCUI:1430452', 'UMLS:C3652038', 'RXCUI:1430453', 'UMLS:C3651402', 'RXCUI:1430454', 'UMLS:C3652305', 'RXCUI:1430455', 'UMLS:C3652278', 'RXCUI:1430456', 'UMLS:C3652037', 'RXCUI:1430457', 'UMLS:C3651401', 'UMLS:C3273321', 'RXCUI:1430441']	FALSE	FALSE	FALSE	FALSE
CHEBI:62268		False	ALECTINIB HYDROCHLORIDE	True	ALECTINIB HYDROCHLORIDE	True	RX	alectinib hydrochloride	ALECTINIB	False		['CHEBI:62268', 'UNII:P9YY73LO6J', 'PUBCHEM.COMPOUND:53239799', 'CHEMBL.COMPOUND:CHEMBL3707320', 'CAS:1256589-74-8', 'INCHIKEY:GYABBVHSRIHYJR-UHFFFAOYSA-N', 'CHEBI:90936', 'UNII:LIJ4CT1Z3Y', 'PUBCHEM.COMPOUND:49806720', 'CHEMBL.COMPOUND:CHEMBL1738797', 'DRUGBANK:DB11363', 'MESH:C582670', 'CAS:1256580-46-7', 'DrugCentral:4937', 'GTOPDB:7739', 'HMDB:HMDB0248129', 'INCHIKEY:KDGFLJKFZUIJMX-UHFFFAOYSA-N', 'UMLS:C3853921', 'RXCUI:1727455', 'RXCUI:1727475', 'UMLS:C4060325', 'RXCUI:1727476', 'UMLS:C4060436', 'RXCUI:1727477', 'UMLS:C4060435', 'RXCUI:1727478', 'UMLS:C4060385', 'RXCUI:1727479', 'UMLS:C4060071', 'RXCUI:1727480', 'UMLS:C4060047', 'RXCUI:1727481', 'UMLS:C4060109', 'RXCUI:1727482', 'UMLS:C4060173', 'RXCUI:1727483', 'UMLS:C4060248', 'RXCUI:1727484', 'UMLS:C4060247', 'RXCUI:1727485', 'UMLS:C4059579', 'UMLS:C4059915', 'RXCUI:1727454']|['CHEBI:62268', 'UNII:P9YY73LO6J', 'PUBCHEM.COMPOUND:53239799', 'CHEMBL.COMPOUND:CHEMBL3707320', 'CAS:1256589-74-8', 'INCHIKEY:GYABBVHSRIHYJR-UHFFFAOYSA-N', 'CHEBI:90936', 'UNII:LIJ4CT1Z3Y', 'PUBCHEM.COMPOUND:49806720', 'CHEMBL.COMPOUND:CHEMBL1738797', 'DRUGBANK:DB11363', 'MESH:C582670', 'CAS:1256580-46-7', 'DrugCentral:4937', 'GTOPDB:7739', 'HMDB:HMDB0248129', 'INCHIKEY:KDGFLJKFZUIJMX-UHFFFAOYSA-N', 'UMLS:C3853921', 'RXCUI:1727455', 'RXCUI:1727475', 'UMLS:C4060325', 'RXCUI:1727476', 'UMLS:C4060436', 'RXCUI:1727477', 'UMLS:C4060435', 'RXCUI:1727478', 'UMLS:C4060385', 'RXCUI:1727479', 'UMLS:C4060071', 'RXCUI:1727480', 'UMLS:C4060047', 'RXCUI:1727481', 'UMLS:C4060109', 'RXCUI:1727482', 'UMLS:C4060173', 'RXCUI:1727483', 'UMLS:C4060248', 'RXCUI:1727484', 'UMLS:C4060247', 'RXCUI:1727485', 'UMLS:C4059579', 'UMLS:C4059915', 'RXCUI:1727454']	FALSE	FALSE	TRUE	FALSE
CHEBI:6344		False		False	LABETALOL HYDROCHLORIDE	True	RX	Labetalol hydrochloride	LABETALOL 	False		['CHEBI:6344', 'UNII:1GEV3BAW9J', 'PUBCHEM.COMPOUND:71412', 'CHEMBL.COMPOUND:CHEMBL1200323', 'CAS:32780-64-6', 'CAS:72487-34-4', 'INCHIKEY:WQVZLXWQESQGIF-UHFFFAOYSA-N', 'CHEBI:167638', 'CHEBI:6343', 'UNII:R5H8897N95', 'PUBCHEM.COMPOUND:3869', 'CHEMBL.COMPOUND:CHEMBL429', 'DRUGBANK:DB00598', 'MESH:D007741', 'CAS:32780-40-8', 'CAS:36894-69-6', 'DrugCentral:1531', 'GTOPDB:7207', 'HMDB:HMDB0014736', 'KEGG.COMPOUND:C07063', 'INCHIKEY:SGUAFYQXFOLMHL-UHFFFAOYSA-N', 'UMLS:C0022860', 'RXCUI:6185', 'RXCUI:152440', 'UMLS:C0592195', 'RXCUI:368577', 'UMLS:C1242564', 'RXCUI:372554', 'UMLS:C1246612', 'RXCUI:377107', 'UMLS:C1251319', 'RXCUI:896757', 'UMLS:C2732018', 'RXCUI:896758', 'UMLS:C0978058', 'RXCUI:896761', 'UMLS:C2732020', 'RXCUI:896762', 'UMLS:C0978059', 'RXCUI:896765', 'UMLS:C2732022', 'RXCUI:896766', 'UMLS:C0978060', 'RXCUI:896770', 'UMLS:C2732025', 'RXCUI:896771', 'UMLS:C0774571', 'RXCUI:896776', 'UMLS:C2732028', 'RXCUI:896777', 'UMLS:C0354263', 'RXCUI:896780', 'UMLS:C2732029', 'RXCUI:896781', 'UMLS:C0354264', 'RXCUI:896782', 'UMLS:C2732030', 'RXCUI:896783', 'UMLS:C0708271', 'RXCUI:896982', 'UMLS:C2732120', 'RXCUI:896983', 'UMLS:C0693396', 'RXCUI:896986', 'UMLS:C2732121', 'RXCUI:896987', 'UMLS:C0693397', 'RXCUI:1161585', 'UMLS:C3215923', 'RXCUI:1161586', 'UMLS:C3215924', 'RXCUI:1161587', 'UMLS:C3215925', 'RXCUI:1179177', 'UMLS:C3233061', 'RXCUI:1179178', 'UMLS:C3233062', 'RXCUI:1234256', 'UMLS:C3249129', 'RXCUI:1666588', 'UMLS:C4051503', 'RXCUI:2477888', 'UMLS:C5440826', 'RXCUI:2477889', 'UMLS:C5434926', 'RXCUI:2479563', 'UMLS:C5442778', 'RXCUI:2479564', 'UMLS:C5442779', 'RXCUI:2479566', 'UMLS:C5442781', 'RXCUI:2479567', 'UMLS:C5442782', 'RXCUI:2598342', 'UMLS:C5578637', 'RXCUI:2598343', 'UMLS:C5575378', 'RXCUI:2645366', 'UMLS:C5782314', 'RXCUI:2647730', 'UMLS:C5836500', 'RXCUI:2647737', 'UMLS:C4719862', 'RXCUI:2649059', 'UMLS:C5837614', 'RXCUI:2649372', 'UMLS:C5837865', 'RXCUI:2654334', 'UMLS:C5838201', 'RXCUI:2659265', 'UMLS:C5843074', 'RXCUI:2662255', 'UMLS:C5846059', 'RXCUI:2662343', 'UMLS:C5846147', 'UMLS:C0699440', 'RXCUI:202693']	FALSE	FALSE	FALSE	FALSE
CHEBI:63580		False	RIBAVIRIN	True		False		Ribavirin	RIBAVIRIN	False		['CHEBI:63580', 'UNII:49717AWG6K', 'PUBCHEM.COMPOUND:37542', 'CHEMBL.COMPOUND:CHEMBL1643', 'DRUGBANK:DB00811', 'MESH:D012254', 'CAS:252269-50-4', 'CAS:36791-04-5', 'DrugCentral:2373', 'GTOPDB:6842', 'HMDB:HMDB0014949', 'INCHIKEY:IWUCXVSUMQZMFG-AFCXAGJDSA-N', 'UMLS:C0035525', 'RXCUI:9344', 'RXCUI:108766', 'UMLS:C0361571', 'RXCUI:204276', 'UMLS:C1622085', 'RXCUI:207406', 'UMLS:C0708742', 'RXCUI:248109', 'UMLS:C0789390', 'RXCUI:248110', 'UMLS:C0789391', 'RXCUI:248112', 'UMLS:C0789393', 'RXCUI:312817', 'UMLS:C0979998', 'RXCUI:312818', 'UMLS:C0979999', 'RXCUI:332339', 'UMLS:C1128545', 'RXCUI:334453', 'UMLS:C1131182', 'RXCUI:334454', 'UMLS:C1131183', 'RXCUI:340195', 'UMLS:C1140523', 'RXCUI:360926', 'UMLS:C1186936', 'RXCUI:373772', 'UMLS:C1247842', 'RXCUI:373773', 'UMLS:C1247843', 'RXCUI:373774', 'UMLS:C1247844', 'RXCUI:376293', 'UMLS:C1250466', 'RXCUI:451242', 'UMLS:C1382829', 'RXCUI:568171', 'UMLS:C1616510', 'RXCUI:597718', 'UMLS:C1626919', 'RXCUI:597721', 'UMLS:C1677789', 'RXCUI:597722', 'UMLS:C1676705', 'RXCUI:754738', 'RXCUI:757597', 'RXCUI:757599', 'RXCUI:790285', 'UMLS:C2341625', 'RXCUI:790286', 'UMLS:C2341626', 'RXCUI:1165446', 'UMLS:C3219698', 'RXCUI:1165447', 'UMLS:C4075513', 'RXCUI:1165448', 'UMLS:C3219700', 'RXCUI:1165449', 'UMLS:C3219701', 'RXCUI:1165450', 'UMLS:C3219702', 'RXCUI:1186972', 'UMLS:C3240719', 'RXCUI:1298334', 'RXCUI:1486198', 'RXCUI:1486203', 'RXCUI:1487498', 'RXCUI:1487500', 'RXCUI:2108389', 'UMLS:C1253016', 'RXCUI:2108391', 'UMLS:C4745787']	FALSE	TRUE	FALSE	FALSE
CHEBI:63598		False	LEVOFLOXACIN HYDRATE	True		False		Levofloxacin	LEVOFLOXACIN 	False		['CHEBI:63598', 'UNII:RIX4E89Y14', 'PUBCHEM.COMPOUND:149096', 'CHEMBL.COMPOUND:CHEMBL33', 'DRUGBANK:DB01137', 'MESH:D064704', 'CAS:100986-85-4', 'DrugCentral:1569', 'GTOPDB:10911', 'HMDB:HMDB0001929', 'KEGG.COMPOUND:C07660', 'INCHIKEY:GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'UMLS:C0282386', 'RXCUI:82122', 'RXCUI:199884', 'UMLS:C0693578', 'RXCUI:199885', 'UMLS:C0693579', 'RXCUI:211815', 'UMLS:C0714190', 'RXCUI:217992', 'UMLS:C0721336', 'RXCUI:311296', 'UMLS:C0978136', 'RXCUI:314080', 'UMLS:C0981560', 'RXCUI:316144', 'UMLS:C0987133', 'RXCUI:316145', 'UMLS:C0987134', 'RXCUI:316146', 'UMLS:C0987135', 'RXCUI:317403', 'UMLS:C0992502', 'RXCUI:330371', 'UMLS:C1126013', 'RXCUI:367638', 'UMLS:C1241611', 'RXCUI:372588', 'UMLS:C1246647', 'RXCUI:376884', 'UMLS:C1251080', 'RXCUI:477391', 'UMLS:C1533369', 'RXCUI:477392', 'UMLS:C1533506', 'RXCUI:545117', 'UMLS:C1589752', 'RXCUI:545118', 'UMLS:C1589753', 'RXCUI:572148', 'UMLS:C1606346', 'RXCUI:1163464', 'UMLS:C3217774', 'RXCUI:1163465', 'UMLS:C3217775', 'RXCUI:1163466', 'UMLS:C3217776', 'RXCUI:1163467', 'UMLS:C1271155', 'RXCUI:1163468', 'UMLS:C3217777', 'RXCUI:1167926', 'UMLS:C3222097', 'RXCUI:1167927', 'UMLS:C3222098', 'RXCUI:1665494', 'UMLS:C4049876', 'RXCUI:1665497', 'UMLS:C4048440', 'RXCUI:1665507', 'UMLS:C0693581', 'RXCUI:1665515', 'UMLS:C4048441', 'RXCUI:1665517', 'UMLS:C0780586', 'RXCUI:1665519', 'UMLS:C4048942', 'UMLS:C3661457', 'RXCUI:1546009']	FALSE	TRUE	FALSE	FALSE
CHEBI:63612	nelarabine	True		False		False		Nelarabine	nelarabine	False		['CHEBI:63612', 'UNII:60158CV180', 'PUBCHEM.COMPOUND:3011155', 'CHEMBL.COMPOUND:CHEMBL1201112', 'DRUGBANK:DB01280', 'MESH:C104457', 'CAS:121032-29-9', 'DrugCentral:1892', 'GTOPDB:7090', 'HMDB:HMDB0015401', 'INCHIKEY:IXOXBSCIXZEQEQ-UHTZMRCNSA-N', 'UMLS:C0907349', 'RXCUI:274771', 'RXCUI:603564', 'UMLS:C1631096', 'RXCUI:603566', 'UMLS:C1631097', 'RXCUI:613324', 'UMLS:C1615581', 'RXCUI:616364', 'UMLS:C1702595', 'RXCUI:616366', 'UMLS:C1694803', 'RXCUI:1158406', 'UMLS:C3212806', 'RXCUI:1170776', 'UMLS:C3224892', 'RXCUI:1724135', 'UMLS:C4050101', 'RXCUI:1724137', 'UMLS:C4060232']	FALSE	FALSE	TRUE	FALSE
CHEBI:63620		False	RASAGILINE MESILATE	True		False		Rasagiline	RASAGILINE MESILATE	False		['CHEBI:63620', 'UNII:003N66TS6T', 'PUBCHEM.COMPOUND:3052776', 'CHEMBL.COMPOUND:CHEMBL887', 'DRUGBANK:DB01367', 'MESH:C031967', 'CAS:1204184-69-9', 'CAS:136236-51-6', 'DrugCentral:3521', 'GTOPDB:6641', 'HMDB:HMDB0015454', 'INCHIKEY:RUOKEQAAGRXIBM-GFCCVEGCSA-N', 'UMLS:C0525678', 'RXCUI:134748', 'UNII:LH8C2JI290', 'PUBCHEM.COMPOUND:3052775', 'CHEMBL.COMPOUND:CHEMBL1201142', 'CAS:161735-79-1', 'INCHIKEY:JDBJJCWRXSVHOQ-UTONKHPSSA-N', 'RXCUI:608326', 'UMLS:C1638357', 'RXCUI:608327', 'UMLS:C1639194', 'RXCUI:608328', 'UMLS:C1640780', 'RXCUI:635985', 'UMLS:C1712038', 'RXCUI:636663', 'UMLS:C1711882', 'RXCUI:636664', 'UMLS:C1711883', 'RXCUI:637183', 'UMLS:C1712039', 'RXCUI:637184', 'UMLS:C1712040', 'RXCUI:637185', 'UMLS:C1712041', 'RXCUI:637217', 'UMLS:C1712075', 'RXCUI:637218', 'UMLS:C1712076', 'RXCUI:1157905', 'UMLS:C3212323', 'RXCUI:1157906', 'UMLS:C3212324', 'RXCUI:1176323', 'UMLS:C3230275', 'RXCUI:1176324', 'UMLS:C3230276', 'UMLS:C1615645', 'RXCUI:577300']	FALSE	FALSE	FALSE	FALSE
CHEBI:63630	tolcapone	True		False		False		Tolcapone	tolcapone	False		['CHEBI:63630', 'UNII:CIF6334OLY', 'PUBCHEM.COMPOUND:4659569', 'CHEMBL.COMPOUND:CHEMBL1324', 'DRUGBANK:DB00323', 'MESH:D000077867', 'CAS:134308-13-7', 'DrugCentral:2697', 'GTOPDB:6646', 'HMDB:HMDB0014468', 'KEGG.COMPOUND:C07949', 'INCHIKEY:MIQPIUSUKVNLNT-UHFFFAOYSA-N', 'UMLS:C0246330', 'RXCUI:72937', 'RXCUI:153655', 'UMLS:C0595274', 'RXCUI:153657', 'UMLS:C0595276', 'RXCUI:200220', 'UMLS:C0694148', 'RXCUI:200221', 'UMLS:C0694149', 'RXCUI:316837', 'UMLS:C0990857', 'RXCUI:316838', 'UMLS:C0990858', 'RXCUI:368293', 'UMLS:C1242275', 'RXCUI:374153', 'UMLS:C1248227', 'RXCUI:565346', 'UMLS:C1597782', 'RXCUI:1162734', 'UMLS:C3217056', 'RXCUI:1162735', 'UMLS:C3217057', 'RXCUI:1179059', 'UMLS:C3232943', 'RXCUI:1179060', 'UMLS:C3232944']	FALSE	FALSE	FALSE	FALSE
CHEBI:63717	tenofovir disoproxil	True		False		False		Tenofovir disoproxil	tenofovir disoproxil	False		['CHEBI:63717', 'UNII:F4YU4LON7I', 'PUBCHEM.COMPOUND:5481350', 'CHEMBL.COMPOUND:CHEMBL1538', 'DRUGBANK:DB00300', 'CAS:201341-05-1', 'DrugCentral:2593', 'INCHIKEY:JFVZFKDSXNQEJW-CQSZACIVSA-N', 'UMLS:C0963398', 'RXCUI:300195', 'CHEBI:63718', 'UNII:OTT9J7900I', 'PUBCHEM.COMPOUND:6398764', 'CHEMBL.COMPOUND:CHEMBL1486', 'CAS:202138-50-9', 'INCHIKEY:VCMJCVGFSROFHV-WZGZYPNHSA-N', 'UNII:7BI6HE4F8S', 'PUBCHEM.COMPOUND:86280652', 'CAS:1276030-80-8', 'INCHIKEY:VCMJCVGFSROFHV-VIEYUMQNSA-N', 'PUBCHEM.COMPOUND:5486830', 'CHEMBL.COMPOUND:CHEMBL3185360', 'INCHIKEY:VCMJCVGFSROFHV-PFEQFJNWSA-N', 'RXCUI:323726', 'UMLS:C1101609', 'RXCUI:349251', 'UMLS:C1164801', 'RXCUI:352050', 'UMLS:C1169663', 'RXCUI:393334', 'UMLS:C1576947', 'RXCUI:495430', 'UMLS:C1528494', 'RXCUI:540395', 'UMLS:C1601724', 'RXCUI:540398', 'UMLS:C1601727', 'RXCUI:575802', 'UMLS:C1593509', 'RXCUI:632025', 'UMLS:C1711520', 'RXCUI:632427', 'UMLS:C1711593', 'RXCUI:639887', 'UMLS:C1714459', 'RXCUI:643065', 'UMLS:C1724014', 'RXCUI:643067', 'UMLS:C1724016', 'RXCUI:643068', 'UMLS:C1724017', 'RXCUI:643069', 'UMLS:C1724018', 'RXCUI:864660', 'UMLS:C2722662', 'RXCUI:1161489', 'UMLS:C3215827', 'RXCUI:1161490', 'UMLS:C3215828', 'RXCUI:1172891', 'UMLS:C3226939', 'RXCUI:1172892', 'UMLS:C3226940', 'RXCUI:1185614', 'UMLS:C3239387', 'RXCUI:1185615', 'UMLS:C3239388', 'RXCUI:1186973', 'UMLS:C3240720', 'RXCUI:1186974', 'UMLS:C3240721', 'RXCUI:1243226', 'UMLS:C3264667', 'RXCUI:1243227', 'UMLS:C3264668', 'RXCUI:1243228', 'UMLS:C3264669', 'RXCUI:1243229', 'UMLS:C3264670', 'RXCUI:1243323', 'UMLS:C3264740', 'RXCUI:1243324', 'UMLS:C3264741', 'RXCUI:1243325', 'UMLS:C3264742', 'RXCUI:1243326', 'UMLS:C3264743', 'RXCUI:1243327', 'UMLS:C3264744', 'RXCUI:1243328', 'UMLS:C3264745', 'RXCUI:1243329', 'UMLS:C3264746', 'RXCUI:1243330', 'UMLS:C3264747', 'RXCUI:1243341', 'UMLS:C3264758', 'RXCUI:1243342', 'UMLS:C3264759', 'RXCUI:1243343', 'UMLS:C3264760', 'RXCUI:1243344', 'UMLS:C3264761', 'RXCUI:1243345', 'UMLS:C3264762', 'RXCUI:1243346', 'UMLS:C3264763', 'RXCUI:1295148', 'UMLS:C3465812', 'RXCUI:1295865', 'UMLS:C3466520', 'RXCUI:1306290', 'UMLS:C3486537', 'RXCUI:1306293', 'UMLS:C3486540', 'RXCUI:1306294', 'UMLS:C3486541', 'RXCUI:1306295', 'UMLS:C3486542', 'RXCUI:1306296', 'UMLS:C3486543', 'RXCUI:1306297', 'UMLS:C3486544', 'RXCUI:1744002', 'UMLS:C4084488', 'RXCUI:1744006', 'UMLS:C4084492', 'RXCUI:1744010', 'UMLS:C4084496', 'RXCUI:2003250', 'UMLS:C4689237', 'RXCUI:2003251', 'UMLS:C4689238', 'RXCUI:2003252', 'UMLS:C4689239', 'RXCUI:2003253', 'UMLS:C4689240', 'RXCUI:2003254', 'UMLS:C4689241', 'RXCUI:2043459', 'UMLS:C4691329', 'RXCUI:2043460', 'UMLS:C4691330', 'RXCUI:2043461', 'UMLS:C4691331', 'RXCUI:2043462', 'UMLS:C4691332', 'RXCUI:2043463', 'UMLS:C4691333', 'RXCUI:2055774', 'UMLS:C4723307', 'RXCUI:2055777', 'UMLS:C4723308', 'RXCUI:2055778', 'UMLS:C4723309', 'RXCUI:2055807', 'UMLS:C4723312', 'RXCUI:2055811', 'UMLS:C4723314', 'RXCUI:2055814', 'UMLS:C4723316', 'RXCUI:2101004', 'UMLS:C4734436', 'RXCUI:2123029', 'UMLS:C4765796', 'RXCUI:2123030', 'UMLS:C4765797', 'RXCUI:2123031', 'UMLS:C4765798', 'RXCUI:2123032', 'UMLS:C4765799', 'RXCUI:2123033', 'UMLS:C4765800', 'RXCUI:2645607', 'UMLS:C5561524', 'RXCUI:2646004', 'UMLS:C5835084', 'RXCUI:2646687', 'UMLS:C5835641', 'RXCUI:2646705', 'UMLS:C5835653', 'RXCUI:2646946', 'UMLS:C4720078', 'RXCUI:2648522', 'UMLS:C4734116', 'RXCUI:2649430', 'UMLS:C5837916', 'RXCUI:2654579', 'UMLS:C5838445', 'RXCUI:2656622', 'UMLS:C5840481', 'RXCUI:2656669', 'UMLS:C5840528', 'RXCUI:2657350', 'UMLS:C5841208', 'RXCUI:2657645', 'UMLS:C5841502', 'RXCUI:2657975', 'UMLS:C5841832', 'RXCUI:2658587', 'UMLS:C5842438', 'RXCUI:2658782', 'UMLS:C5842633', 'RXCUI:2658846', 'UMLS:C5842697', 'RXCUI:2662236', 'UMLS:C5846040', 'RXCUI:2662239', 'UMLS:C5846043', 'RXCUI:2662532', 'UMLS:C5846336', 'UMLS:C4490726', 'RXCUI:1928942', 'UMLS:C1099776', 'RXCUI:322248']	FALSE	FALSE	FALSE	FALSE
CHEBI:63916		False	ILOPROST	True		False		Iloprost	ILOPROST	False		['CHEBI:63916', 'UNII:JED5K35YGL', 'PUBCHEM.COMPOUND:5311181', 'CHEMBL.COMPOUND:CHEMBL494', 'DRUGBANK:DB01088', 'MESH:D016285', 'DrugCentral:1422', 'INCHIKEY:HIFJCPQKFCZDDL-ACWOEMLNSA-N', 'UMLS:C0079594', 'RXCUI:40138', 'RXCUI:226758', 'UMLS:C0732369', 'RXCUI:385604', 'UMLS:C1262986', 'RXCUI:385605', 'UMLS:C1262987', 'RXCUI:440547', 'UMLS:C1370584', 'RXCUI:487054', 'UMLS:C1577431', 'RXCUI:487056', 'UMLS:C1576813', 'RXCUI:582593', 'UMLS:C1613518', 'RXCUI:582595', 'UMLS:C1612414', 'RXCUI:591568', 'UMLS:C1541936', 'RXCUI:861964', 'UMLS:C2720135', 'RXCUI:861965', 'UMLS:C2720136', 'RXCUI:861966', 'UMLS:C2720137', 'RXCUI:1156289', 'UMLS:C3210725', 'RXCUI:1156290', 'UMLS:C3210726', 'RXCUI:1187777', 'UMLS:C3241513', 'RXCUI:2108433', 'UMLS:C1577432', 'RXCUI:2108435', 'UMLS:C4745802', 'RXCUI:2680302', 'RXCUI:2680303', 'RXCUI:2680305', 'RXCUI:2680306', 'RXCUI:2680307', 'RXCUI:2680308', 'RXCUI:2680309']	FALSE	FALSE	FALSE	FALSE
CHEBI:6402	leflunomide	True		False		False		Leflunomide	leflunomide	False		['CHEBI:6402', 'UNII:G162GK9U4W', 'PUBCHEM.COMPOUND:3899', 'CHEMBL.COMPOUND:CHEMBL960', 'DRUGBANK:DB01097', 'MESH:D000077339', 'CAS:75706-12-6', 'DrugCentral:1552', 'GTOPDB:6825', 'HMDB:HMDB0015229', 'KEGG.COMPOUND:C07905', 'INCHIKEY:VHOGYURTWQBHIL-UHFFFAOYSA-N', 'UMLS:C0063041', 'RXCUI:27169', 'RXCUI:205284', 'UMLS:C0705865', 'RXCUI:205285', 'UMLS:C0705867', 'RXCUI:205286', 'UMLS:C0705868', 'RXCUI:213377', 'UMLS:C0716411', 'RXCUI:213379', 'UMLS:C0716413', 'RXCUI:213380', 'UMLS:C0716414', 'RXCUI:215393', 'UMLS:C0718644', 'RXCUI:316133', 'UMLS:C0987084', 'RXCUI:316134', 'UMLS:C0987085', 'RXCUI:317399', 'UMLS:C0992492', 'RXCUI:368264', 'UMLS:C1242246', 'RXCUI:372570', 'UMLS:C1246628', 'RXCUI:573271', 'UMLS:C1607463', 'RXCUI:573273', 'UMLS:C1607465', 'RXCUI:573274', 'UMLS:C1607466', 'RXCUI:1162566', 'UMLS:C3216888', 'RXCUI:1162567', 'UMLS:C3216889', 'RXCUI:1170095', 'UMLS:C3224228', 'RXCUI:1170096', 'UMLS:C3224229']	FALSE	FALSE	FALSE	FALSE
CHEBI:64198		False		False	DIMERCAPROL	True	RX	Dimercaprol	DIMERCAPROL	False		['CHEBI:64198', 'UNII:0CPP32S55X', 'PUBCHEM.COMPOUND:3080', 'CHEMBL.COMPOUND:CHEMBL1597', 'DRUGBANK:DB06782', 'MESH:D004112', 'CAS:59-52-9', 'DrugCentral:3150', 'HMDB:HMDB0015677', 'KEGG.COMPOUND:C02924', 'INCHIKEY:WQABCVAJNWAXTE-UHFFFAOYSA-N', 'UMLS:C0012383', 'RXCUI:3445', 'RXCUI:208325', 'UMLS:C0709857', 'RXCUI:215527', 'UMLS:C0718784', 'RXCUI:251701', 'UMLS:C0793798', 'RXCUI:309915', 'UMLS:C0976415', 'RXCUI:315832', 'UMLS:C0985579', 'RXCUI:331824', 'UMLS:C1127881', 'RXCUI:371869', 'UMLS:C1245911', 'RXCUI:569031', 'UMLS:C1603239', 'RXCUI:1152185', 'UMLS:C3206691', 'RXCUI:1166120', 'UMLS:C3220353', 'RXCUI:1863339', 'UMLS:C2092213', 'RXCUI:1863344', 'UMLS:C4301181']	FALSE	FALSE	FALSE	FALSE
